sample,band_window,raman_shift_cm_inverse,raw_intensity,fitted_background,corrected_intensity,fitted_G_height,normalized_corrected_intensity
dark-4,dg,1230.697,113.3117,77.75252298286594,35.55917701713406,303.89936522962756,0.11700971139003666
dark-4,dg,1232.625,121.8674,77.74461236907533,44.12278763092468,303.89936522962756,0.14518881142639217
dark-4,dg,1234.554,127.0081,77.73669765226927,49.27140234773073,303.89936522962756,0.16213065239705604
dark-4,dg,1236.482,127.0731,77.72878703847867,49.344312961521325,303.89936522962756,0.16237056936343572
dark-4,dg,1238.411,127.4872,77.72087232167262,49.766327678327386,303.89936522962756,0.16375923536636464
dark-4,dg,1240.339,128.853,77.712961707882,51.14003829211801,303.89936522962756,0.16827951665340396
dark-4,dg,1242.268,127.9483,77.70504699107595,50.24325300892406,303.89936522962756,0.1653285882020848
dark-4,dg,1244.196,134.7277,77.69713637728535,57.03056362271465,303.89936522962756,0.18766266122215206
dark-4,dg,1246.125,124.3446,77.68922166047928,46.65537833952072,303.89936522962756,0.15352246064833908
dark-4,dg,1248.053,119.86,77.68131104668868,42.17868895331132,303.89936522962756,0.13879163229393696
dark-4,dg,1249.982,137.1257,77.67339632988262,59.452303670117374,303.89936522962756,0.19563154936238508
dark-4,dg,1251.91,133.8846,77.66548571609201,56.219114283908,303.89936522962756,0.1849925360700527
dark-4,dg,1253.839,131.3617,77.65757099928595,53.70412900071406,303.89936522962756,0.17671681860913072
dark-4,dg,1255.767,134.867,77.64966038549534,57.21733961450465,303.89936522962756,0.18827725938575424
dark-4,dg,1257.695,138.1003,77.64174977170474,60.458550228295266,303.89936522962756,0.1989426670325966
dark-4,dg,1259.624,148.8652,77.63383505489868,71.2313649451013,303.89936522962756,0.2343912922992735
dark-4,dg,1261.552,166.0153,77.62592444110807,88.38937555889193,303.89936522962756,0.2908508067863339
dark-4,dg,1263.481,170.0893,77.61800972430201,92.471290275698,303.89936522962756,0.304282604229286
dark-4,dg,1265.409,165.0488,77.61009911051141,87.43870088948859,303.89936522962756,0.28772255191589347
dark-4,dg,1267.338,157.0818,77.60218439370536,79.47961560629463,303.89936522962756,0.2615326805511407
dark-4,dg,1269.266,152.0349,77.59427377991474,74.44062622008525,303.89936522962756,0.24495156863469464
dark-4,dg,1271.195,163.0495,77.58635906310869,85.4631409368913,303.89936522962756,0.28122184747676265
dark-4,dg,1273.123,163.5192,77.57844844931807,85.94075155068194,303.89936522962756,0.28279345527998967
dark-4,dg,1275.052,168.9908,77.57053373251202,91.42026626748799,303.89936522962756,0.30082414353978815
dark-4,dg,1276.98,189.246,77.56262311872142,111.68337688127859,303.89936522962756,0.3675011851271561
dark-4,dg,1278.909,184.3011,77.55470840191536,106.74639159808463,303.89936522962756,0.3512557241356086
dark-4,dg,1280.837,174.8677,77.54679778812475,97.32090221187526,303.89936522962756,0.3202405577199518
dark-4,dg,1282.766,197.8875,77.5388830713187,120.3486169286813,303.89936522962756,0.396014703215143
dark-4,dg,1284.694,202.7182,77.53097245752808,125.18722754247192,303.89936522962756,0.41193645616166374
dark-4,dg,1286.622,197.808,77.52306184373748,120.28493815626251,303.89936522962756,0.3958051642041922
dark-4,dg,1288.551,202.7715,77.51514712693142,125.25635287306858,303.89936522962756,0.4121639174153075
dark-4,dg,1290.479,206.4349,77.50723651314081,128.9276634868592,303.89936522962756,0.4242445961986164
dark-4,dg,1292.408,212.3082,77.49932179633475,134.80887820366524,303.89936522962756,0.44359710360633076
dark-4,dg,1294.336,226.6195,77.49141118254416,149.12808881745582,303.89936522962756,0.4907153679138949
dark-4,dg,1296.265,240.8227,77.48349646573809,163.3392035342619,303.89936522962756,0.5374779358648616
dark-4,dg,1298.193,244.9288,77.47558585194749,167.4532141480525,303.89936522962756,0.5510153468781489
dark-4,dg,1300.122,252.3967,77.46767113514143,174.9290288648586,303.89936522962756,0.5756149860092058
dark-4,dg,1302.05,270.7203,77.45976052135082,193.2605394786492,303.89936522962756,0.6359359761499362
dark-4,dg,1303.979,265.2055,77.45184580454476,187.75365419545523,303.89936522962756,0.6178152233177184
dark-4,dg,1305.907,265.1935,77.44393519075416,187.7495648092458,303.89936522962756,0.6178017669348586
dark-4,dg,1307.836,293.0382,77.43602047394809,215.60217952605194,303.89936522962756,0.7094525497384375
dark-4,dg,1309.764,305.6454,77.42810986015749,228.2172901398425,303.89936522962756,0.7509633656766628
dark-4,dg,1311.693,312.5059,77.42019514335144,235.08570485664856,303.89936522962756,0.7735643168554066
dark-4,dg,1313.621,325.6983,77.41228452956082,248.2860154704392,303.89936522962756,0.8170007702478526
dark-4,dg,1315.549,335.0464,77.40437391577022,257.64202608422977,303.89936522962756,0.8477873123872912
dark-4,dg,1317.478,341.2723,77.39645919896417,263.8758408010358,303.89936522962756,0.8683000723007439
dark-4,dg,1319.406,350.1486,77.38854858517355,272.7600514148264,303.89936522962756,0.8975341268275695
dark-4,dg,1321.335,362.9124,77.3806338683675,285.5317661316325,303.89936522962756,0.9395602584292453
dark-4,dg,1323.263,380.82,77.3727232545769,303.4472767454231,303.89936522962756,0.9985123743714869
dark-4,dg,1325.192,386.1977,77.36480853777083,308.83289146222916,303.89936522962756,1.0162340787677322
dark-4,dg,1327.12,399.3246,77.35689792398023,321.96770207601975,303.89936522962756,1.0594550002851755
dark-4,dg,1329.049,418.3362,77.34898320717417,340.98721679282585,303.89936522962756,1.1220399112554071
dark-4,dg,1330.977,417.9865,77.34107259338356,340.6454274066164,303.89936522962756,1.120915231755168
dark-4,dg,1332.906,406.9264,77.3331578765775,329.5932421234225,303.89936522962756,1.0845473200458333
dark-4,dg,1334.834,410.6078,77.32524726278689,333.2825527372131,303.89936522962756,1.0966872289627307
dark-4,dg,1336.763,415.6036,77.31733254598083,338.28626745401914,303.89936522962756,1.1131522673580074
dark-4,dg,1338.691,393.3403,77.30942193219023,316.0308780678098,303.89936522962756,1.0399195070019827
dark-4,dg,1340.62,413.3307,77.30150721538418,336.0291927846158,303.89936522962756,1.1057252210142354
dark-4,dg,1342.548,399.551,77.29359660159356,322.25740339840644,303.89936522962756,1.0604082807310489
dark-4,dg,1344.476,378.9803,77.28568598780296,301.694614012197,303.89936522962756,0.9927451272701256
dark-4,dg,1346.405,362.9689,77.27777127099691,285.69112872900314,303.89936522962756,0.9400846510920936
dark-4,dg,1348.333,357.8782,77.2698606572063,280.60833934279367,303.89936522962756,0.9233594125172486
dark-4,dg,1350.262,358.8541,77.26194594040024,281.5921540595998,303.89936522962756,0.9265967168007332
dark-4,dg,1352.19,349.1348,77.25403532660962,271.88076467339033,303.89936522962756,0.8946407784299126
dark-4,dg,1354.119,329.7293,77.24612060980357,252.48317939019645,303.89936522962756,0.8308118024511804
dark-4,dg,1356.047,316.5494,77.23820999601297,239.311190003987,303.89936522962756,0.7874685418416801
dark-4,dg,1357.976,312.3214,77.23029527920691,235.09110472079306,303.89936522962756,0.7735820854484421
dark-4,dg,1359.904,317.6082,77.2223846654163,240.3858153345837,303.89936522962756,0.7910046641688351
dark-4,dg,1361.833,306.1372,77.21446994861024,228.92273005138975,303.89936522962756,0.7532846601321949
dark-4,dg,1363.761,266.7717,77.20655933481963,189.56514066518037,303.89936522962756,0.6237760336285803
dark-4,dg,1365.69,259.1957,77.19864461801357,181.9970553819864,303.89936522962756,0.598872772387888
dark-4,dg,1367.618,255.5141,77.19073400422297,178.32336599577704,303.89936522962756,0.5867842661041269
dark-4,dg,1369.547,250.162,77.18281928741692,172.9791807125831,303.89936522962756,0.5691988878682893
dark-4,dg,1371.475,252.9748,77.1749086736263,175.79989132637368,303.89936522962756,0.5784806137832456
dark-4,dg,1373.403,241.0598,77.1669980598357,163.8928019401643,303.89936522962756,0.5392995862835259
dark-4,dg,1375.332,219.5395,77.15908334302964,142.38041665697037,303.89936522962756,0.46851172772074456
dark-4,dg,1377.26,224.3274,77.15117272923904,147.176227270761,303.89936522962756,0.4842926445718439
dark-4,dg,1379.189,229.7454,77.14325801243298,152.602141987567,303.89936522962756,0.5021469586560676
dark-4,dg,1381.117,224.2125,77.13534739864237,147.07715260135762,303.89936522962756,0.4839666331327331
dark-4,dg,1383.046,215.4227,77.12743268183631,138.29526731816367,303.89936522962756,0.45506928655039214
dark-4,dg,1384.974,206.1756,77.11952206804571,129.0560779319543,303.89936522962756,0.4246671520173759
dark-4,dg,1386.903,206.0784,77.11160735123964,128.96679264876036,303.89936522962756,0.4243733531700948
dark-4,dg,1388.831,199.6822,77.10369673744904,122.57850326255095,303.89936522962756,0.40335228462859785
dark-4,dg,1390.76,183.251,77.09578202064299,106.15521797935702,303.89936522962756,0.3493104301127635
dark-4,dg,1392.688,175.2742,77.08787140685237,98.18632859314764,303.89936522962756,0.3230882977296042
dark-4,dg,1394.617,182.0976,77.07995669004632,105.01764330995368,303.89936522962756,0.3455671690218962
dark-4,dg,1396.545,184.2195,77.07204607625572,107.1474539237443,303.89936522962756,0.3525754449759487
dark-4,dg,1398.474,167.6723,77.06413135944965,90.60816864055036,303.89936522962756,0.29815188515476654
dark-4,dg,1400.402,158.1484,77.05622074565905,81.09217925434096,303.89936522962756,0.26683892278967875
dark-4,dg,1402.33,184.3759,77.04831013186843,107.32758986813157,303.89936522962756,0.3531681936454011
dark-4,dg,1404.259,153.124,77.04039541506238,76.08360458493762,303.89936522962756,0.25035789241431466
dark-4,dg,1406.187,155.6033,77.03248480127178,78.57081519872821,303.89936522962756,0.2585422155763958
dark-4,dg,1408.116,163.1448,77.02457008446572,86.12022991553428,303.89936522962756,0.2833840401425699
dark-4,dg,1410.044,165.1242,77.01665947067511,88.1075405293249,303.89936522962756,0.2899234108723804
dark-4,dg,1411.973,158.342,77.00874475386905,81.33325524613096,303.89936522962756,0.26763219852293946
dark-4,dg,1413.901,155.7193,77.00083414007844,78.71846585992157,303.89936522962756,0.2590280693756684
dark-4,dg,1415.83,150.8026,76.99291942327238,73.80968057672763,303.89936522962756,0.24287540226007626
dark-4,dg,1417.758,142.0401,76.98500880948178,65.05509119051821,303.89936522962756,0.2140678745457804
dark-4,dg,1419.687,145.3393,76.97709409267573,68.36220590732428,303.89936522962756,0.22495014379404685
dark-4,dg,1421.615,155.6465,76.96918347888511,78.67731652111489,303.89936522962756,0.2588926648848575
dark-4,dg,1423.544,149.189,76.96126876207906,72.22773123792093,303.89936522962756,0.23766989833409286
dark-4,dg,1425.472,133.3991,76.95335814828846,56.445741851711546,303.89936522962756,0.18573826835426563
dark-4,dg,1427.401,135.2085,76.94544343148239,58.2630565685176,303.89936522962756,0.19171825687919355
dark-4,dg,1429.329,143.6697,76.93753281769179,66.73216718230822,303.89936522962756,0.21958639871420965
dark-4,dg,1431.257,139.8378,76.92962220390118,62.90817779609881,303.89936522962756,0.20700332081498474
dark-4,dg,1433.186,153.4849,76.92170748709512,76.56319251290489,303.89936522962756,0.25193600669436556
dark-4,dg,1435.114,159.4795,76.91379687330452,82.56570312669548,303.89936522962756,0.2716876458899758
dark-4,dg,1437.043,151.1662,76.90588215649846,74.26031784350154,303.89936522962756,0.24435825256624064
dark-4,dg,1438.971,144.5305,76.89797154270785,67.63252845729214,303.89936522962756,0.22254909419171945
dark-4,dg,1440.9,145.659,76.8900568259018,68.7689431740982,303.89936522962756,0.22628853838551494
dark-4,dg,1442.828,141.7123,76.88214621211118,64.83015378788882,303.89936522962756,0.21332770385651478
dark-4,dg,1444.757,123.9134,76.87423149530512,47.03916850469487,303.89936522962756,0.15478534635685037
dark-4,dg,1446.685,131.1229,76.86632088151453,54.25657911848546,303.89936522962756,0.1785346905133842
dark-4,dg,1448.614,149.1485,76.85840616470847,72.29009383529154,303.89936522962756,0.23787510638815867
dark-4,dg,1450.542,145.7217,76.85049555091786,68.87120444908214,303.89936522962756,0.2266250355509719
dark-4,dg,1452.471,138.5846,76.8425808341118,61.742019165888195,303.89936522962756,0.20316600240094507
dark-4,dg,1454.399,140.2453,76.83467022032119,63.4106297796788,303.89936522962756,0.208656670709942
dark-4,dg,1456.328,136.2594,76.82675550351513,59.43264449648487,303.89936522962756,0.19556685961346884
dark-4,dg,1458.256,138.4534,76.81884488972453,61.63455511027546,303.89936522962756,0.20281238515817282
dark-4,dg,1460.184,140.8374,76.81093427593392,64.02646572406609,303.89936522962756,0.21068311766853293
dark-4,dg,1462.113,142.378,76.80301955912786,65.57498044087212,303.89936522962756,0.21577860286520642
dark-4,dg,1464.041,142.103,76.79510894533726,65.30789105466275,303.89936522962756,0.21489972841935964
dark-4,dg,1465.97,134.8233,76.78719422853119,58.0361057714688,303.89936522962756,0.19097146098879306
dark-4,dg,1467.898,151.9255,76.77928361474059,75.14621638525941,303.89936522962756,0.2472733575092486
dark-4,dg,1469.827,146.8242,76.77136889793454,70.05283110206545,303.89936522962756,0.2305132524680769
dark-4,dg,1471.755,142.9036,76.76345828414392,66.14014171585609,303.89936522962756,0.2176383016327801
dark-4,dg,1473.684,119.6291,76.75554356733787,42.87355643266213,303.89936522962756,0.14107813749550513
dark-4,dg,1475.612,138.1465,76.74763295354727,61.398867046452736,303.89936522962756,0.2020368387412047
dark-4,dg,1477.541,147.5416,76.7397182367412,70.80188176325879,303.89936522962756,0.2329780508417996
dark-4,dg,1479.469,142.1616,76.7318076229506,65.4297923770494,303.89936522962756,0.21530085239766916
dark-4,dg,1481.398,143.6361,76.72389290614454,66.91220709385546,303.89936522962756,0.22017883138155397
dark-4,dg,1483.326,149.7648,76.71598229235393,73.04881770764608,303.89936522962756,0.2403717350723984
dark-4,dg,1485.255,150.2666,76.70806757554787,73.55853242445214,303.89936522962756,0.2420489834484222
dark-4,dg,1487.183,149.3049,76.70015696175727,72.60474303824273,303.89936522962756,0.23891047940617546
dark-4,dg,1489.111,148.4766,76.69224634796666,71.78435365203333,303.89936522962756,0.2362109364650788
dark-4,dg,1491.04,141.3161,76.6843316311606,64.6317683688394,303.89936522962756,0.212674904141387
dark-4,dg,1492.968,154.4409,76.67642101736999,77.76447898263001,303.89936522962756,0.25588891547657844
dark-4,dg,1494.897,154.7522,76.66850630056393,78.08369369943605,303.89936522962756,0.25693931160545763
dark-4,dg,1496.825,150.1684,76.66059568677333,73.50780431322666,303.89936522962756,0.24188205940372356
dark-4,dg,1498.754,158.3705,76.65268096996728,81.71781903003271,303.89936522962756,0.2688976298725942
dark-4,dg,1500.682,147.054,76.64477035617666,70.40922964382334,303.89936522962756,0.23168600431469097
dark-4,dg,1502.611,151.369,76.63685563937061,74.73214436062939,303.89936522962756,0.24591082743513296
dark-4,dg,1504.539,160.4236,76.62894502558001,83.79465497441998,303.89936522962756,0.27573158934078196
dark-4,dg,1506.468,167.3676,76.62103030877394,90.74656969122607,303.89936522962756,0.29860730252811685
dark-4,dg,1508.396,173.6602,76.61311969498334,97.04708030501666,303.89936522962756,0.3193395294909139
dark-4,dg,1510.325,173.1708,76.60520497817728,96.56559502182273,303.89936522962756,0.3177551718439997
dark-4,dg,1512.253,166.921,76.59729436438667,90.32370563561332,303.89936522962756,0.2972158417223556
dark-4,dg,1514.182,171.5565,76.58937964758061,94.96712035241939,303.89936522962756,0.31249529027697
dark-4,dg,1516.11,182.8422,76.58146903379001,106.26073096620998,303.89936522962756,0.349657627240909
dark-4,dg,1518.038,177.8572,76.5735584199994,101.2836415800006,303.89936522962756,0.3332802011727477
dark-4,dg,1519.967,183.7967,76.56564370319335,107.23105629680664,303.89936522962756,0.35285054384954845
dark-4,dg,1521.895,186.3412,76.55773308940273,109.78346691059726,303.89936522962756,0.361249411717739
dark-4,dg,1523.824,176.4794,76.54981837259668,99.92958162740332,303.89936522962756,0.32882458162390743
dark-4,dg,1525.752,195.9038,76.54190775880608,119.36189224119391,303.89936522962756,0.39276782348987005
dark-4,dg,1527.681,201.9087,76.53399304200002,125.37470695799999,303.89936522962756,0.4125533689853757
dark-4,dg,1529.609,203.1927,76.5260824282094,126.6666175717906,303.89936522962756,0.4168044822208852
dark-4,dg,1531.538,210.6771,76.51816771140335,134.15893228859665,303.89936522962756,0.4414584156410647
dark-4,dg,1533.466,214.5781,76.51025709761274,138.06784290238727,303.89936522962756,0.4543209321877414
dark-4,dg,1535.395,231.4076,76.50234238080668,154.90525761919332,303.89936522962756,0.5097255056855624
dark-4,dg,1537.323,255.6924,76.49443176701608,179.1979682329839,303.89936522962756,0.5896621998456009
dark-4,dg,1539.252,244.0165,76.48651705021003,167.52998294979,303.89936522962756,0.5512679594549454
dark-4,dg,1541.18,245.1181,76.47860643641941,168.63949356358057,303.89936522962756,0.5549188740034251
dark-4,dg,1543.109,256.3213,76.47069171961336,179.85060828038667,303.89936522962756,0.5918097530229812
dark-4,dg,1545.037,261.1088,76.46278110582274,184.64601889417725,303.89936522962756,0.6075893536488896
dark-4,dg,1546.965,293.7513,76.45487049203214,217.29642950796787,303.89936522962756,0.7150275860029448
dark-4,dg,1548.894,302.2923,76.44695577522609,225.84534422477392,303.89936522962756,0.7431583282647671
dark-4,dg,1550.822,298.0546,76.43904516143547,221.61555483856452,303.89936522962756,0.7292399399094202
dark-4,dg,1552.751,326.4956,76.43113044462942,250.0644695553706,303.89936522962756,0.8228528854162657
dark-4,dg,1554.679,339.0316,76.42321983083882,262.6083801691612,303.89936522962756,0.8641294132705188
dark-4,dg,1556.608,326.5369,76.41530511403275,250.12159488596726,303.89936522962756,0.8230408599141837
dark-4,dg,1558.536,330.8242,76.40739450024215,254.41680549975786,303.89936522962756,0.8371745209389283
dark-4,dg,1560.465,348.7704,76.39947978343609,272.3709202165639,303.89936522962756,0.8962536661133179
dark-4,dg,1562.393,360.9432,76.39156916964548,284.5516308303545,303.89936522962756,0.9363350614942751
dark-4,dg,1564.322,373.8233,76.38365445283942,297.4396455471606,303.89936522962756,0.978743885570192
dark-4,dg,1566.25,374.2247,76.37574383904882,297.84895616095116,303.89936522962756,0.9800907479220804
dark-4,dg,1568.179,375.4748,76.36782912224275,299.10697087775725,303.89936522962756,0.9842303245738958
dark-4,dg,1570.107,378.5027,76.35991850845215,302.14278149154785,303.89936522962756,0.9942198505852342
dark-4,dg,1572.036,390.315,76.3520037916461,313.9629962083539,303.89936522962756,1.0331150115141643
dark-4,dg,1573.964,391.3228,76.34409317785548,314.9787068221445,303.89936522962756,1.0364572712553886
dark-4,dg,1575.892,383.0906,76.33618256406488,306.7544174359351,303.89936522962756,1.0093947290878684
dark-4,dg,1577.821,388.5061,76.32826784725883,312.1778321527412,303.89936522962756,1.0272408167646496
dark-4,dg,1579.749,358.641,76.32035723346821,282.3206427665318,303.89936522962756,0.928993854769026
dark-4,dg,1581.678,360.3122,76.31244251666216,283.9997574833379,303.89936522962756,0.9345190874905136
dark-4,dg,1583.606,357.4324,76.30453190287155,281.12786809712844,303.89936522962756,0.9250689546018206
dark-4,dg,1585.535,354.1004,76.29661718606549,277.8037828139345,303.89936522962756,0.9141308426360972
dark-4,dg,1587.463,353.0937,76.28870657227489,276.8049934277251,303.89936522962756,0.9108442632598793
dark-4,dg,1589.392,338.9758,76.28079185546883,262.69500814453113,303.89936522962756,0.8644144680790555
dark-4,dg,1591.32,325.2298,76.27288124167822,248.9569187583218,303.89936522962756,0.8192084197681985
dark-4,dg,1593.249,313.2065,76.26496652487216,236.94153347512784,303.89936522962756,0.7796710377992856
dark-4,dg,1595.177,315.3263,76.25705591108157,239.06924408891842,303.89936522962756,0.7866724035710859
dark-4,dg,1597.106,310.757,76.2491411942755,234.5078588057245,303.89936522962756,0.7716628780337512
dark-4,dg,1599.034,294.6495,76.2412305804849,218.40826941951508,303.89936522962756,0.7186861652523852
dark-4,dg,1600.963,291.2315,76.23331586367884,214.99818413632113,303.89936522962756,0.707465064870628
dark-4,dg,1602.891,283.5804,76.22540524988823,207.35499475011176,303.89936522962756,0.6823146688491222
dark-4,dg,1604.819,265.8247,76.21749463609763,189.60720536390238,303.89936522962756,0.6239144501688394
dark-4,dg,1606.748,259.9937,76.20957991929157,183.78412008070842,303.89936522962756,0.6047532213232509
dark-4,dg,1608.676,244.0646,76.20166930550096,167.86293069449906,303.89936522962756,0.5523635449770063
dark-4,dg,1610.605,236.0417,76.1937545886949,159.8479454113051,303.89936522962756,0.5259897311418316
dark-4,dg,1612.533,231.1335,76.18584397490429,154.9476560250957,303.89936522962756,0.5098650203103144
dark-4,dg,1614.462,215.5036,76.17792925809823,139.32567074190177,303.89936522962756,0.4584598939080598
dark-4,dg,1616.39,205.4477,76.17001864430763,129.27768135569238,303.89936522962756,0.42539635203913523
dark-4,dg,1618.319,199.9659,76.16210392750158,123.80379607249843,303.89936522962756,0.407384187785163
dark-4,dg,1620.247,182.746,76.15419331371096,106.59180668628905,303.89936522962756,0.3507470527480301
dark-4,dg,1622.176,179.1743,76.1462785969049,103.02802140309508,303.89936522962756,0.3390201928366869
dark-4,dg,1624.104,162.4344,76.13836798311429,86.29603201688572,303.89936522962756,0.2839625280285798
dark-4,dg,1626.033,172.6985,76.13045326630824,96.56804673369176,303.89936522962756,0.3177632393563065
dark-4,dg,1627.961,168.4019,76.12254265251764,92.27935734748237,303.89936522962756,0.3036510368416062
dark-4,dg,1629.89,154.8702,76.11462793571158,78.75557206428843,303.89936522962756,0.2591501696779801
dark-4,dg,1631.818,147.7322,76.10671732192097,71.62548267807904,303.89936522962756,0.23568816152004313
dark-4,dg,1633.746,146.6812,76.09880670813037,70.58239329186962,303.89936522962756,0.232255810203938
dark-4,dg,1635.675,145.0476,76.0908919913243,68.95670800867569,303.89936522962756,0.22690639039858385
dark-4,dg,1637.603,136.2074,76.0829813775337,60.12441862246631,303.89936522962756,0.19784318594096456
dark-4,dg,1639.532,141.6928,76.07506666072764,65.61773333927236,303.89936522962756,0.21591928396984753
dark-4,dg,1641.46,129.7385,76.06715604693703,53.67134395306296,303.89936522962756,0.17660893734512634
dark-4,dg,1643.389,112.349,76.05924133013097,36.28975866986903,303.89936522962756,0.1194137363283018
dark-4,dg,1645.317,118.0511,76.05133071634037,41.99976928365963,303.89936522962756,0.13820288585309956
dark-4,dg,1647.246,128.5695,76.0434159995343,52.5260840004657,303.89936522962756,0.1728403873459123
dark-4,dg,1649.174,122.2542,76.0355053857437,46.21869461425629,303.89936522962756,0.15208552534926575
dark-4,dg,1651.103,113.6203,76.02759066893765,37.59270933106235,303.89936522962756,0.1237011775350605
dark-4,dg,1653.031,117.0452,76.01968005514703,41.02551994485296,303.89936522962756,0.13499705704832227
dark-4,dg,1654.96,121.0473,76.01176533834098,45.03553466165903,303.89936522962756,0.1481922630132182
dark-4,dg,1656.888,113.7637,76.00385472455038,37.75984527544962,303.89936522962756,0.12425114888581006
dark-4,dg,1658.817,110.772,75.99594000774431,34.776059992255696,303.89936522962756,0.11443281550120635
dark-4,dg,1660.745,113.3023,75.98802939395371,37.31427060604629,303.89936522962756,0.12278495737512148
dark-4,dg,1662.673,111.5163,75.9801187801631,35.536181219836905,303.89936522962756,0.11693404227082088
dark-4,dg,1664.602,106.5741,75.97220406335704,30.60189593664296,303.89936522962756,0.10069746579931171
dark-4,dg,1666.53,104.2682,75.96429344956644,28.303906550433553,303.89936522962756,0.09313578700319762
dark-4,dg,1668.459,104.8681,75.95637873276038,28.911721267239614,303.89936522962756,0.09513583960727856
dark-4,dg,1670.387,101.3689,75.94846811896977,25.420431881030225,303.89936522962756,0.08364753201054713
dark-4,dg,1672.316,102.0966,75.94055340216372,26.15604659783628,303.89936522962756,0.08606811856310614
dark-4,dg,1674.244,106.0779,75.93264278837312,30.145257211626884,303.89936522962756,0.09919486731684685
dark-4,dg,1676.173,111.3689,75.92472807156705,35.44417192843295,303.89936522962756,0.11663127990297444
dark-4,dg,1678.101,105.5948,75.91681745777645,29.67798254222356,303.89936522962756,0.09765727058955441
dark-4,dg,1680.03,90.77135,75.90890274097039,14.862447259029608,303.89936522962756,0.048905818700211774
dark-4,dg,1681.958,95.5731,75.90099212717978,19.67210787282022,303.89936522962756,0.06473230984854443
dark-4,dg,1683.887,102.8461,75.89307741037372,26.953022589626286,303.89936522962756,0.08869061825535725
dark-4,dg,1685.815,107.2278,75.8851667965831,31.342633203416895,303.89936522962756,0.10313490842514356
dark-4,dg,1687.744,98.28854,75.87725207977705,22.411287920222946,303.89936522962756,0.07374575430023977
dark-4,dg,1689.672,93.12942,75.86934146598645,17.260078534013545,303.89936522962756,0.05679537540649932
dark-4,dg,1691.6,97.32443,75.86143085219584,21.46299914780417,303.89936522962756,0.070625350374084
dark-4,dg,1693.529,95.95121,75.85351613538978,20.09769386461022,303.89936522962756,0.06613272735671667
dark-4,dg,1695.457,91.89362,75.84560552159918,16.048014478400816,303.89936522962756,0.05280700229918175
dark-4,dg,1697.386,92.52269,75.83769080479313,16.68499919520687,303.89936522962756,0.054903040625305745
dark-4,dg,1699.314,83.76897,75.82978019100251,7.939189808997483,303.89936522962756,0.02612440405394924
dark-4,dg,1701.243,96.46696,75.82186547419646,20.645094525803543,303.89936522962756,0.06793398370609964
dark-4,dg,1703.171,101.0946,75.81395486040584,25.280645139594156,303.89936522962756,0.083187554934483
dark-4,dg,1705.1,96.45564,75.80604014359979,20.649599856400215,303.89936522962756,0.06794880878016081
dark-4,dg,1707.028,90.34779,75.79812952980919,14.549660470190815,303.89936522962756,0.04787657407312133
dark-4,dg,1708.957,90.06266,75.79021481300313,14.272445186996862,303.89936522962756,0.0469643797255468
dark-4,dg,1710.885,93.8326,75.78230419921252,18.05029580078748,303.89936522962756,0.0593956350884399
dark-4,dg,1712.814,95.94413,75.77438948240646,20.16974051759354,303.89936522962756,0.0663698014056502
dark-4,dg,1714.742,98.76453,75.76647886861585,22.998051131384145,303.89936522962756,0.07567653559923275
dark-4,dg,1716.671,92.84112,75.7585641518098,17.08255584819021,303.89936522962756,0.05621122582892717
dark-4,dg,1718.599,88.74767,75.7506535380192,12.997016461980806,303.89936522962756,0.04276750118303212
dark-4,dg,1720.527,95.30182,75.74274292422858,19.559077075771427,303.89936522962756,0.0643603748924994
dark-4,dg,1722.456,100.8092,75.73482820742252,25.07437179257748,303.89936522962756,0.08250879949561983
dark-4,dg,1724.384,98.25678,75.72691759363192,22.529862406368082,303.89936522962756,0.07413593111438199
dark-4,dg,1726.313,93.96474,75.71900287682585,18.245737123174152,303.89936522962756,0.06003874706808815
dark-4,dg,1728.241,85.04011,75.71109226303525,9.329017736964744,303.89936522962756,0.030697720378309118
dark-4,dg,1730.17,98.29996,75.7031775462292,22.5967824537708,303.89936522962756,0.07435613574479362
dark-4,dg,1732.098,99.06911,75.69526693243859,23.37384306756141,303.89936522962756,0.07691310263152423
dark-4,dg,1734.027,101.7045,75.68735221563253,26.017147784367467,303.89936522962756,0.08561106326993742
dark-4,dg,1735.955,97.3646,75.67944160184193,21.685158398158066,303.89936522962756,0.07135637937832702
dark-4,dg,1737.884,100.1608,75.67152688503586,24.489273114964135,303.89936522962756,0.08058349544909363
dark-4,dg,1739.812,104.8581,75.66361627124526,29.194483728754733,303.89936522962756,0.09606628729446429
dark-4,dg,1741.741,90.76509,75.6557015544392,15.109388445560796,303.89936522962756,0.04971839422614155
dark-4,dg,1743.669,75.02033,75.64779094064859,-0.6274609406485894,303.89936522962756,-0.002064699740897706
dark-4,dg,1745.598,77.54315,75.63987622384253,1.9032737761574623,303.89936522962756,0.00626284222317918
dark-4,dg,1747.526,88.20554,75.63196561005194,12.573574389948064,303.89936522962756,0.04137413837783906
dark-4,dg,1749.454,96.22692,75.62405499626132,20.602865003738685,303.89936522962756,0.06779502480425084
dark-4,dg,1751.383,98.47863,75.61614027945527,22.86248972054473,303.89936522962756,0.07523046223959613
dark-4,dg,1753.311,97.89098,75.60822966566465,22.282750334335347,303.89936522962756,0.0733227932789475
dark-4,dg,1755.24,100.4375,75.6003149488586,24.837185051141404,303.89936522962756,0.08172832158558255
dark-4,dg,1757.168,94.87444,75.592404335068,19.28203566493201,303.89936522962756,0.06344875268285746
